,TxHash,BlockHeight,TimeStamp,From,To,Value,ContractAddress,Input,isError
0,0x4640e7f20926f1b3a76ba3c403f606a97c7f818fe9ccdf1d6b0c81247d53d44c,3933433,1498490911,0xff7ffb16ce6d5eb5e1e6d392bc7fba0ea51fab7f,0x74f5c68b5f533ec9aa3113d9007c20881ef821e0,1.0,,0x,0
1,0xc16bbd2078421f49a9863be3c4a1d403226fb0260cf60f4267f6156aa70f0c75,3933534,1498493087,0x74f5c68b5f533ec9aa3113d9007c20881ef821e0,0xff7ffb16ce6d5eb5e1e6d392bc7fba0ea51fab7f,0.5,,0x,0
2,0xf3e49b4fa2f4d7b89c81a5632e6912b49b47b23e6a151488c11a1a2c59cc93bb,3933736,1498496726,0xc7bfa6e9b16424f18e1eb6bace2918abdea65241,0x74f5c68b5f533ec9aa3113d9007c20881ef821e0,2000.0057043529998,,0x,0
3,0x6794d800819857b9a2fc304a9c22f8da5219a2a75cb6300cc094941299baf3c4,3934279,1498506700,0xff7ffb16ce6d5eb5e1e6d392bc7fba0ea51fab7f,0x74f5c68b5f533ec9aa3113d9007c20881ef821e0,43.793156004,,0x,0
4,0x5cfa1629a5e8b0436555a09d85c04760ca7123956206c7df7ba57938ed8c47cb,3934300,1498507168,0x50f4a9f688fb3942295137af874af5eab5d8251d,0x74f5c68b5f533ec9aa3113d9007c20881ef821e0,1.955709939,,0x,0
5,0xbf81e76a3b4dbf968b55dae68c2a9a98128849a95c91948820f5b07f17dd5123,4174293,1503079794,0x74f5c68b5f533ec9aa3113d9007c20881ef821e0,0x8a006b349db52361691c53bd575fbcd81571747c,1.0,,0x,0
6,0xa514928e756b6266929a49e450db61fc514087a0af9604536e64f09baf975544,4223723,1504191273,0x74f5c68b5f533ec9aa3113d9007c20881ef821e0,0xa372a30e1a30b396fb8cd2b6dd029b56f1016caa,1.0,,0x,0
7,0x90ca8aaf5718d30af3b0305e89d9067dc4c05cb6e351a9cef9bb9e71be2794a4,4239307,1504573452,0x74f5c68b5f533ec9aa3113d9007c20881ef821e0,0xce56f55480751059b939e747667893c683750ebb,0.05,,0x,0
8,0x28f86ad6bd539a5cbb4adc2cb79bf095211308928edfa6a1ba23169e1d6f246e,4273454,1505401556,0x74f5c68b5f533ec9aa3113d9007c20881ef821e0,0xa0b88c3153c64bd526105b9b6a87b8c7e2a71ab5,0.03,,0x,0
9,0x84d40169172fa6d1287f13d1bcbc5792d1b422cb5a206998d3a803c874268646,4273469,1505402004,0xa0b88c3153c64bd526105b9b6a87b8c7e2a71ab5,0x74f5c68b5f533ec9aa3113d9007c20881ef821e0,0.02909343,,0x,0
